UserID,PreferredIndustries,PreferredSupplierType,PreferredOrderQuantity,PreferredShippingMethod,ReceiveAlerts,RegistrationDate
1930,"Handicrafts & Furniture,Chemicals & Fertilizers",Medium Enterprises,Bulk orders,Sea Freight,False,2025-02-16 13:48:23.196906
1931,Electronics,Large Corporations,Medium orders,Express Delivery,False,2025-01-17 13:48:23.197051
1932,"Handicrafts & Furniture,Petroleum & Energy",Small Businesses,Large orders,Air Freight,False,2024-07-17 13:48:23.197190
1933,"Textiles & Garments,Construction & Building Materials,Handicrafts & Furniture",Large Corporations,Medium orders,Express Delivery,False,2024-12-26 13:48:23.197331
1934,Petroleum & Energy,Startups,Bulk orders,Land Transport,True,2025-02-15 13:48:23.197476
1935,"Agriculture & Food,Textiles & Garments",Startups,Bulk orders,Land Transport,True,2025-05-24 13:48:23.197614
1936,"Chemicals & Fertilizers,Construction & Building Materials,Electronics",Medium Enterprises,Medium orders,Sea Freight,True,2025-03-20 13:48:23.197755
1937,Electronics,Medium Enterprises,Medium orders,Land Transport,False,2024-12-05 13:48:23.197901
1938,"Agriculture & Food,Textiles & Garments",Medium Enterprises,Medium orders,Land Transport,True,2025-01-28 13:48:23.198048
1939,"Construction & Building Materials,Chemicals & Fertilizers,Handicrafts & Furniture",Startups,Small orders,Express Delivery,True,2024-08-09 13:48:23.198191
1940,Chemicals & Fertilizers,Large Corporations,Large orders,Land Transport,False,2024-07-28 13:48:23.198332
1941,"Agriculture & Food,Electronics,Petroleum & Energy",Large Corporations,Small orders,Sea Freight,False,2025-04-06 13:48:23.198480
1942,"Textiles & Garments,Chemicals & Fertilizers,Handicrafts & Furniture",Startups,Medium orders,Land Transport,False,2024-07-24 13:48:23.198621
1943,"Construction & Building Materials,Electronics",Startups,Small orders,Land Transport,False,2024-11-15 13:48:23.198763
1944,Agriculture & Food,Medium Enterprises,Small orders,Sea Freight,False,2024-06-28 13:48:23.198930
1945,"Petroleum & Energy,Agriculture & Food",Small Businesses,Bulk orders,Express Delivery,True,2025-01-15 13:48:23.199119
1946,"Handicrafts & Furniture,Construction & Building Materials",Large Corporations,Large orders,Air Freight,True,2024-07-14 13:48:23.199267
1947,"Electronics,Textiles & Garments",Startups,Medium orders,Land Transport,False,2024-11-24 13:48:23.199409
1948,"Chemicals & Fertilizers,Agriculture & Food,Textiles & Garments",Small Businesses,Bulk orders,Air Freight,False,2025-03-02 13:48:23.199559
1949,"Textiles & Garments,Petroleum & Energy",Medium Enterprises,Medium orders,Air Freight,True,2025-04-04 13:48:23.199700
1950,Electronics,Small Businesses,Small orders,Express Delivery,False,2025-01-21 13:48:23.199839
1951,"Textiles & Garments,Handicrafts & Furniture",Large Corporations,Bulk orders,Air Freight,False,2025-05-10 13:48:23.199990
1952,"Electronics,Petroleum & Energy,Construction & Building Materials",Medium Enterprises,Medium orders,Sea Freight,False,2025-01-06 13:48:23.200132
1953,"Textiles & Garments,Agriculture & Food",Medium Enterprises,Bulk orders,Express Delivery,False,2025-05-10 13:48:23.200272
1954,Construction & Building Materials,Medium Enterprises,Bulk orders,Air Freight,False,2024-11-27 13:48:23.200410
1955,"Chemicals & Fertilizers,Construction & Building Materials,Handicrafts & Furniture",Small Businesses,Bulk orders,Land Transport,True,2024-07-26 13:48:23.200550
1956,Textiles & Garments,Large Corporations,Bulk orders,Air Freight,True,2025-03-03 13:48:23.200687
1957,"Handicrafts & Furniture,Chemicals & Fertilizers",Small Businesses,Large orders,Express Delivery,False,2024-08-27 13:48:23.200825
1958,"Handicrafts & Furniture,Chemicals & Fertilizers,Construction & Building Materials",Startups,Small orders,Land Transport,False,2025-01-13 13:48:23.200974
1959,Agriculture & Food,Medium Enterprises,Medium orders,Air Freight,True,2025-02-09 13:48:23.201117
1960,"Textiles & Garments,Construction & Building Materials",Small Businesses,Large orders,Express Delivery,False,2024-08-03 13:48:23.201258
1961,"Handicrafts & Furniture,Chemicals & Fertilizers",Small Businesses,Medium orders,Land Transport,True,2024-09-23 13:48:23.201398
1962,"Chemicals & Fertilizers,Petroleum & Energy",Large Corporations,Small orders,Express Delivery,True,2025-05-24 13:48:23.201539
1963,Electronics,Large Corporations,Bulk orders,Sea Freight,False,2025-03-09 13:48:23.201686
1964,Construction & Building Materials,Large Corporations,Medium orders,Air Freight,False,2025-05-17 13:48:23.201828
1965,"Handicrafts & Furniture,Petroleum & Energy,Electronics",Small Businesses,Small orders,Express Delivery,False,2025-04-23 13:48:23.201972
1966,"Textiles & Garments,Construction & Building Materials",Medium Enterprises,Medium orders,Land Transport,False,2024-07-01 13:48:23.202112
1967,"Agriculture & Food,Chemicals & Fertilizers",Medium Enterprises,Bulk orders,Express Delivery,True,2024-10-14 13:48:23.202250
1968,"Agriculture & Food,Chemicals & Fertilizers",Small Businesses,Medium orders,Land Transport,True,2025-01-01 13:48:23.202390
1969,"Handicrafts & Furniture,Petroleum & Energy,Agriculture & Food",Small Businesses,Medium orders,Sea Freight,False,2025-01-13 13:48:23.202529
1970,"Construction & Building Materials,Electronics",Startups,Small orders,Air Freight,False,2024-07-17 13:48:23.202669
1971,"Petroleum & Energy,Construction & Building Materials",Medium Enterprises,Large orders,Air Freight,True,2025-01-14 13:48:23.202813
1972,"Textiles & Garments,Handicrafts & Furniture,Construction & Building Materials",Medium Enterprises,Small orders,Express Delivery,True,2025-04-30 13:48:23.202962
1973,Chemicals & Fertilizers,Small Businesses,Large orders,Air Freight,True,2024-09-02 13:48:23.203101
1974,Construction & Building Materials,Startups,Medium orders,Express Delivery,False,2025-01-11 13:48:23.203241
1975,Textiles & Garments,Large Corporations,Medium orders,Sea Freight,True,2024-07-20 13:48:23.203385
1976,"Electronics,Petroleum & Energy",Large Corporations,Small orders,Air Freight,True,2024-09-04 13:48:23.203526
1977,"Chemicals & Fertilizers,Electronics",Medium Enterprises,Bulk orders,Sea Freight,False,2025-02-08 13:48:23.203664
1978,"Petroleum & Energy,Electronics",Large Corporations,Bulk orders,Land Transport,False,2024-10-31 13:48:23.203804
1979,Electronics,Startups,Small orders,Express Delivery,True,2024-09-13 13:48:23.203957
1980,"Agriculture & Food,Petroleum & Energy,Electronics",Startups,Medium orders,Land Transport,False,2025-04-29 13:48:23.204100
1981,"Petroleum & Energy,Agriculture & Food,Chemicals & Fertilizers",Small Businesses,Small orders,Express Delivery,False,2024-07-22 13:48:23.204241
1982,Construction & Building Materials,Medium Enterprises,Large orders,Express Delivery,True,2025-03-31 13:48:23.204380
1983,Agriculture & Food,Medium Enterprises,Small orders,Sea Freight,True,2024-11-03 13:48:23.204520
1984,"Handicrafts & Furniture,Chemicals & Fertilizers",Small Businesses,Medium orders,Land Transport,True,2025-02-24 13:48:23.204664
1985,"Textiles & Garments,Petroleum & Energy",Startups,Bulk orders,Sea Freight,False,2025-04-18 13:48:23.204804
1986,Construction & Building Materials,Small Businesses,Medium orders,Land Transport,False,2025-06-01 13:48:23.204947
1987,"Chemicals & Fertilizers,Handicrafts & Furniture",Large Corporations,Large orders,Express Delivery,False,2025-05-01 13:48:23.205086
1988,"Petroleum & Energy,Textiles & Garments",Medium Enterprises,Small orders,Express Delivery,False,2025-03-20 13:48:23.205228
1989,Electronics,Small Businesses,Medium orders,Air Freight,True,2025-02-03 13:48:23.205365
1990,"Petroleum & Energy,Chemicals & Fertilizers,Handicrafts & Furniture",Small Businesses,Medium orders,Land Transport,False,2024-08-10 13:48:23.205506
1991,"Textiles & Garments,Electronics",Small Businesses,Large orders,Land Transport,True,2024-11-09 13:48:23.205648
1992,Petroleum & Energy,Small Businesses,Bulk orders,Air Freight,True,2025-02-25 13:48:23.205788
1993,Petroleum & Energy,Medium Enterprises,Small orders,Land Transport,False,2025-02-06 13:48:23.205935
1994,"Petroleum & Energy,Handicrafts & Furniture,Agriculture & Food",Startups,Large orders,Land Transport,False,2025-04-25 13:48:23.206077
1995,Electronics,Small Businesses,Small orders,Express Delivery,True,2025-02-27 13:48:23.206215
1996,"Textiles & Garments,Petroleum & Energy,Electronics",Small Businesses,Medium orders,Express Delivery,False,2024-06-17 13:48:23.206355
1997,"Electronics,Chemicals & Fertilizers,Agriculture & Food",Startups,Small orders,Express Delivery,True,2024-09-08 13:48:23.206495
1998,"Construction & Building Materials,Electronics,Chemicals & Fertilizers",Large Corporations,Bulk orders,Express Delivery,True,2025-06-02 13:48:23.206638
1999,Petroleum & Energy,Small Businesses,Large orders,Land Transport,True,2025-06-07 13:48:23.206778
