country,founded,id,industry,linkedin_url,locality,name,region,size,website
egypt,2018,egypt_216,textiles,linkedin.com/company/egypt-co-216,cairo,Egyptian Company 216,alexandria governorate,51-200,company216.eg
egypt,2010,egypt_217,construction,linkedin.com/company/egypt-co-217,alexandria,Egyptian Company 217,port said governorate,201-500,company217.eg
egypt,2005,egypt_218,electronics,linkedin.com/company/egypt-co-218,giza,Egyptian Company 218,cairo governorate,201-500,company218.eg
egypt,2020,egypt_219,it services,linkedin.com/company/egypt-co-219,port said,Egyptian Company 219,luxor governorate,51-200,company219.eg
egypt,2021,egypt_220,tourism,linkedin.com/company/egypt-co-220,cairo,Egyptian Company 220,luxor governorate,201-500,company220.eg
egypt,2006,egypt_221,it services,linkedin.com/company/egypt-co-221,alexandria,Egyptian Company 221,port said governorate,201-500,company221.eg
egypt,2007,egypt_222,it services,linkedin.com/company/egypt-co-222,cairo,Egyptian Company 222,giza governorate,11-50,company222.eg
egypt,2011,egypt_223,it services,linkedin.com/company/egypt-co-223,alexandria,Egyptian Company 223,port said governorate,1-10,company223.eg
egypt,2001,egypt_224,construction,linkedin.com/company/egypt-co-224,giza,Egyptian Company 224,cairo governorate,201-500,company224.eg
egypt,2021,egypt_225,construction,linkedin.com/company/egypt-co-225,alexandria,Egyptian Company 225,port said governorate,51-200,company225.eg
egypt,1992,egypt_226,agriculture,linkedin.com/company/egypt-co-226,alexandria,Egyptian Company 226,alexandria governorate,11-50,company226.eg
egypt,2003,egypt_227,textiles,linkedin.com/company/egypt-co-227,luxor,Egyptian Company 227,cairo governorate,51-200,company227.eg
egypt,2013,egypt_228,tourism,linkedin.com/company/egypt-co-228,cairo,Egyptian Company 228,luxor governorate,51-200,company228.eg
egypt,1999,egypt_229,tourism,linkedin.com/company/egypt-co-229,alexandria,Egyptian Company 229,giza governorate,1-10,company229.eg
egypt,2002,egypt_230,tourism,linkedin.com/company/egypt-co-230,cairo,Egyptian Company 230,cairo governorate,11-50,company230.eg
egypt,1999,egypt_231,tourism,linkedin.com/company/egypt-co-231,alexandria,Egyptian Company 231,port said governorate,11-50,company231.eg
egypt,2009,egypt_232,construction,linkedin.com/company/egypt-co-232,alexandria,Egyptian Company 232,luxor governorate,201-500,company232.eg
egypt,2014,egypt_233,electronics,linkedin.com/company/egypt-co-233,alexandria,Egyptian Company 233,cairo governorate,201-500,company233.eg
egypt,1996,egypt_234,textiles,linkedin.com/company/egypt-co-234,cairo,Egyptian Company 234,alexandria governorate,11-50,company234.eg
egypt,2007,egypt_235,agriculture,linkedin.com/company/egypt-co-235,cairo,Egyptian Company 235,cairo governorate,51-200,company235.eg
egypt,1995,egypt_236,agriculture,linkedin.com/company/egypt-co-236,port said,Egyptian Company 236,alexandria governorate,201-500,company236.eg
egypt,2011,egypt_237,it services,linkedin.com/company/egypt-co-237,port said,Egyptian Company 237,port said governorate,11-50,company237.eg
egypt,2020,egypt_238,textiles,linkedin.com/company/egypt-co-238,luxor,Egyptian Company 238,luxor governorate,11-50,company238.eg
egypt,2006,egypt_239,textiles,linkedin.com/company/egypt-co-239,port said,Egyptian Company 239,alexandria governorate,1-10,company239.eg
egypt,2008,egypt_240,it services,linkedin.com/company/egypt-co-240,cairo,Egyptian Company 240,luxor governorate,11-50,company240.eg
egypt,1995,egypt_241,agriculture,linkedin.com/company/egypt-co-241,giza,Egyptian Company 241,port said governorate,51-200,company241.eg
egypt,1991,egypt_242,electronics,linkedin.com/company/egypt-co-242,alexandria,Egyptian Company 242,cairo governorate,1-10,company242.eg
egypt,2005,egypt_243,it services,linkedin.com/company/egypt-co-243,luxor,Egyptian Company 243,giza governorate,1-10,company243.eg
egypt,2000,egypt_244,textiles,linkedin.com/company/egypt-co-244,giza,Egyptian Company 244,luxor governorate,201-500,company244.eg
egypt,2013,egypt_245,it services,linkedin.com/company/egypt-co-245,luxor,Egyptian Company 245,port said governorate,51-200,company245.eg
egypt,2018,egypt_246,electronics,linkedin.com/company/egypt-co-246,port said,Egyptian Company 246,port said governorate,51-200,company246.eg
egypt,2013,egypt_247,agriculture,linkedin.com/company/egypt-co-247,luxor,Egyptian Company 247,alexandria governorate,1-10,company247.eg
egypt,2008,egypt_248,tourism,linkedin.com/company/egypt-co-248,alexandria,Egyptian Company 248,cairo governorate,11-50,company248.eg
egypt,2003,egypt_249,textiles,linkedin.com/company/egypt-co-249,cairo,Egyptian Company 249,alexandria governorate,1-10,company249.eg
egypt,2014,egypt_250,tourism,linkedin.com/company/egypt-co-250,cairo,Egyptian Company 250,giza governorate,1-10,company250.eg
egypt,1992,egypt_251,agriculture,linkedin.com/company/egypt-co-251,luxor,Egyptian Company 251,luxor governorate,11-50,company251.eg
egypt,2008,egypt_252,agriculture,linkedin.com/company/egypt-co-252,port said,Egyptian Company 252,port said governorate,51-200,company252.eg
egypt,2021,egypt_253,agriculture,linkedin.com/company/egypt-co-253,cairo,Egyptian Company 253,alexandria governorate,51-200,company253.eg
egypt,2002,egypt_254,textiles,linkedin.com/company/egypt-co-254,luxor,Egyptian Company 254,luxor governorate,1-10,company254.eg
egypt,2022,egypt_255,construction,linkedin.com/company/egypt-co-255,port said,Egyptian Company 255,alexandria governorate,201-500,company255.eg
egypt,2022,egypt_256,it services,linkedin.com/company/egypt-co-256,giza,Egyptian Company 256,giza governorate,1-10,company256.eg
egypt,2003,egypt_257,agriculture,linkedin.com/company/egypt-co-257,alexandria,Egyptian Company 257,luxor governorate,11-50,company257.eg
egypt,1990,egypt_258,construction,linkedin.com/company/egypt-co-258,port said,Egyptian Company 258,cairo governorate,201-500,company258.eg
egypt,2004,egypt_259,agriculture,linkedin.com/company/egypt-co-259,port said,Egyptian Company 259,cairo governorate,1-10,company259.eg
egypt,2001,egypt_260,tourism,linkedin.com/company/egypt-co-260,port said,Egyptian Company 260,cairo governorate,11-50,company260.eg
egypt,2005,egypt_261,textiles,linkedin.com/company/egypt-co-261,giza,Egyptian Company 261,luxor governorate,201-500,company261.eg
egypt,2001,egypt_262,tourism,linkedin.com/company/egypt-co-262,giza,Egyptian Company 262,alexandria governorate,1-10,company262.eg
egypt,2004,egypt_263,electronics,linkedin.com/company/egypt-co-263,luxor,Egyptian Company 263,cairo governorate,201-500,company263.eg
egypt,2001,egypt_264,textiles,linkedin.com/company/egypt-co-264,cairo,Egyptian Company 264,port said governorate,51-200,company264.eg
egypt,2007,egypt_265,it services,linkedin.com/company/egypt-co-265,alexandria,Egyptian Company 265,cairo governorate,51-200,company265.eg
egypt,2018,egypt_266,tourism,linkedin.com/company/egypt-co-266,cairo,Egyptian Company 266,giza governorate,201-500,company266.eg
egypt,2006,egypt_267,it services,linkedin.com/company/egypt-co-267,giza,Egyptian Company 267,luxor governorate,51-200,company267.eg
egypt,2008,egypt_268,tourism,linkedin.com/company/egypt-co-268,giza,Egyptian Company 268,giza governorate,11-50,company268.eg
egypt,1990,egypt_269,electronics,linkedin.com/company/egypt-co-269,port said,Egyptian Company 269,giza governorate,51-200,company269.eg
egypt,1995,egypt_270,electronics,linkedin.com/company/egypt-co-270,luxor,Egyptian Company 270,port said governorate,1-10,company270.eg
egypt,2022,egypt_271,it services,linkedin.com/company/egypt-co-271,port said,Egyptian Company 271,giza governorate,201-500,company271.eg
egypt,2000,egypt_272,electronics,linkedin.com/company/egypt-co-272,alexandria,Egyptian Company 272,cairo governorate,1-10,company272.eg
egypt,2018,egypt_273,agriculture,linkedin.com/company/egypt-co-273,luxor,Egyptian Company 273,alexandria governorate,11-50,company273.eg
egypt,1995,egypt_274,textiles,linkedin.com/company/egypt-co-274,luxor,Egyptian Company 274,cairo governorate,201-500,company274.eg
egypt,2000,egypt_275,it services,linkedin.com/company/egypt-co-275,luxor,Egyptian Company 275,giza governorate,51-200,company275.eg
egypt,2019,egypt_276,electronics,linkedin.com/company/egypt-co-276,luxor,Egyptian Company 276,port said governorate,201-500,company276.eg
egypt,2022,egypt_277,textiles,linkedin.com/company/egypt-co-277,giza,Egyptian Company 277,cairo governorate,201-500,company277.eg
egypt,2008,egypt_278,construction,linkedin.com/company/egypt-co-278,giza,Egyptian Company 278,port said governorate,201-500,company278.eg
egypt,2007,egypt_279,agriculture,linkedin.com/company/egypt-co-279,luxor,Egyptian Company 279,alexandria governorate,51-200,company279.eg
egypt,2012,egypt_280,electronics,linkedin.com/company/egypt-co-280,port said,Egyptian Company 280,luxor governorate,11-50,company280.eg
egypt,2007,egypt_281,electronics,linkedin.com/company/egypt-co-281,luxor,Egyptian Company 281,luxor governorate,1-10,company281.eg
egypt,1993,egypt_282,agriculture,linkedin.com/company/egypt-co-282,alexandria,Egyptian Company 282,port said governorate,11-50,company282.eg
egypt,1991,egypt_283,tourism,linkedin.com/company/egypt-co-283,luxor,Egyptian Company 283,cairo governorate,11-50,company283.eg
egypt,2014,egypt_284,agriculture,linkedin.com/company/egypt-co-284,alexandria,Egyptian Company 284,port said governorate,11-50,company284.eg
egypt,2016,egypt_285,it services,linkedin.com/company/egypt-co-285,port said,Egyptian Company 285,luxor governorate,11-50,company285.eg
egypt,2018,egypt_286,tourism,linkedin.com/company/egypt-co-286,alexandria,Egyptian Company 286,cairo governorate,1-10,company286.eg
egypt,2021,egypt_287,electronics,linkedin.com/company/egypt-co-287,cairo,Egyptian Company 287,giza governorate,11-50,company287.eg
egypt,2010,egypt_288,textiles,linkedin.com/company/egypt-co-288,port said,Egyptian Company 288,alexandria governorate,11-50,company288.eg
egypt,2002,egypt_289,construction,linkedin.com/company/egypt-co-289,giza,Egyptian Company 289,port said governorate,201-500,company289.eg
egypt,1992,egypt_290,textiles,linkedin.com/company/egypt-co-290,luxor,Egyptian Company 290,alexandria governorate,1-10,company290.eg
egypt,1991,egypt_291,textiles,linkedin.com/company/egypt-co-291,luxor,Egyptian Company 291,luxor governorate,51-200,company291.eg
egypt,2010,egypt_292,electronics,linkedin.com/company/egypt-co-292,luxor,Egyptian Company 292,giza governorate,1-10,company292.eg
egypt,2009,egypt_293,construction,linkedin.com/company/egypt-co-293,port said,Egyptian Company 293,luxor governorate,201-500,company293.eg
egypt,1996,egypt_294,agriculture,linkedin.com/company/egypt-co-294,port said,Egyptian Company 294,luxor governorate,201-500,company294.eg
egypt,1994,egypt_295,it services,linkedin.com/company/egypt-co-295,alexandria,Egyptian Company 295,giza governorate,11-50,company295.eg
egypt,1998,egypt_296,electronics,linkedin.com/company/egypt-co-296,cairo,Egyptian Company 296,cairo governorate,11-50,company296.eg
egypt,1993,egypt_297,electronics,linkedin.com/company/egypt-co-297,luxor,Egyptian Company 297,giza governorate,11-50,company297.eg
egypt,2008,egypt_298,textiles,linkedin.com/company/egypt-co-298,cairo,Egyptian Company 298,alexandria governorate,1-10,company298.eg
egypt,2016,egypt_299,electronics,linkedin.com/company/egypt-co-299,giza,Egyptian Company 299,luxor governorate,201-500,company299.eg
egypt,2017,egypt_300,electronics,linkedin.com/company/egypt-co-300,alexandria,Egyptian Company 300,alexandria governorate,1-10,company300.eg
egypt,2015,egypt_301,it services,linkedin.com/company/egypt-co-301,giza,Egyptian Company 301,alexandria governorate,51-200,company301.eg
egypt,2017,egypt_302,agriculture,linkedin.com/company/egypt-co-302,alexandria,Egyptian Company 302,cairo governorate,1-10,company302.eg
egypt,2017,egypt_303,it services,linkedin.com/company/egypt-co-303,cairo,Egyptian Company 303,giza governorate,201-500,company303.eg
egypt,2015,egypt_304,agriculture,linkedin.com/company/egypt-co-304,giza,Egyptian Company 304,port said governorate,11-50,company304.eg
egypt,2000,egypt_305,agriculture,linkedin.com/company/egypt-co-305,port said,Egyptian Company 305,giza governorate,51-200,company305.eg
egypt,2005,egypt_306,agriculture,linkedin.com/company/egypt-co-306,cairo,Egyptian Company 306,luxor governorate,11-50,company306.eg
egypt,2015,egypt_307,it services,linkedin.com/company/egypt-co-307,alexandria,Egyptian Company 307,giza governorate,1-10,company307.eg
egypt,2007,egypt_308,tourism,linkedin.com/company/egypt-co-308,alexandria,Egyptian Company 308,luxor governorate,11-50,company308.eg
egypt,2000,egypt_309,it services,linkedin.com/company/egypt-co-309,port said,Egyptian Company 309,port said governorate,1-10,company309.eg
egypt,2006,egypt_310,tourism,linkedin.com/company/egypt-co-310,luxor,Egyptian Company 310,luxor governorate,51-200,company310.eg
egypt,2000,egypt_311,construction,linkedin.com/company/egypt-co-311,luxor,Egyptian Company 311,cairo governorate,1-10,company311.eg
egypt,1997,egypt_312,electronics,linkedin.com/company/egypt-co-312,giza,Egyptian Company 312,cairo governorate,11-50,company312.eg
egypt,2013,egypt_313,electronics,linkedin.com/company/egypt-co-313,luxor,Egyptian Company 313,cairo governorate,1-10,company313.eg
egypt,1990,egypt_314,agriculture,linkedin.com/company/egypt-co-314,giza,Egyptian Company 314,alexandria governorate,201-500,company314.eg
egypt,1997,egypt_315,construction,linkedin.com/company/egypt-co-315,port said,Egyptian Company 315,port said governorate,11-50,company315.eg
egypt,1997,egypt_316,electronics,linkedin.com/company/egypt-co-316,cairo,Egyptian Company 316,giza governorate,11-50,company316.eg
egypt,1991,egypt_317,tourism,linkedin.com/company/egypt-co-317,giza,Egyptian Company 317,port said governorate,1-10,company317.eg
egypt,2016,egypt_318,textiles,linkedin.com/company/egypt-co-318,luxor,Egyptian Company 318,cairo governorate,11-50,company318.eg
egypt,1992,egypt_319,it services,linkedin.com/company/egypt-co-319,alexandria,Egyptian Company 319,port said governorate,51-200,company319.eg
egypt,2018,egypt_320,it services,linkedin.com/company/egypt-co-320,luxor,Egyptian Company 320,alexandria governorate,11-50,company320.eg
egypt,1991,egypt_321,agriculture,linkedin.com/company/egypt-co-321,cairo,Egyptian Company 321,port said governorate,201-500,company321.eg
egypt,2010,egypt_322,electronics,linkedin.com/company/egypt-co-322,port said,Egyptian Company 322,alexandria governorate,11-50,company322.eg
egypt,2002,egypt_323,textiles,linkedin.com/company/egypt-co-323,luxor,Egyptian Company 323,cairo governorate,51-200,company323.eg
egypt,2003,egypt_324,tourism,linkedin.com/company/egypt-co-324,luxor,Egyptian Company 324,luxor governorate,1-10,company324.eg
egypt,2004,egypt_325,construction,linkedin.com/company/egypt-co-325,luxor,Egyptian Company 325,cairo governorate,51-200,company325.eg
egypt,1990,egypt_326,construction,linkedin.com/company/egypt-co-326,luxor,Egyptian Company 326,luxor governorate,1-10,company326.eg
egypt,2011,egypt_327,electronics,linkedin.com/company/egypt-co-327,alexandria,Egyptian Company 327,luxor governorate,201-500,company327.eg
egypt,1996,egypt_328,textiles,linkedin.com/company/egypt-co-328,port said,Egyptian Company 328,cairo governorate,1-10,company328.eg
egypt,2010,egypt_329,construction,linkedin.com/company/egypt-co-329,luxor,Egyptian Company 329,giza governorate,11-50,company329.eg
egypt,2008,egypt_330,construction,linkedin.com/company/egypt-co-330,port said,Egyptian Company 330,cairo governorate,201-500,company330.eg
egypt,2020,egypt_331,electronics,linkedin.com/company/egypt-co-331,giza,Egyptian Company 331,cairo governorate,11-50,company331.eg
egypt,1995,egypt_332,it services,linkedin.com/company/egypt-co-332,port said,Egyptian Company 332,port said governorate,201-500,company332.eg
egypt,2004,egypt_333,it services,linkedin.com/company/egypt-co-333,luxor,Egyptian Company 333,alexandria governorate,11-50,company333.eg
egypt,2002,egypt_334,agriculture,linkedin.com/company/egypt-co-334,giza,Egyptian Company 334,port said governorate,201-500,company334.eg
egypt,2010,egypt_335,construction,linkedin.com/company/egypt-co-335,luxor,Egyptian Company 335,giza governorate,201-500,company335.eg
egypt,2008,egypt_336,it services,linkedin.com/company/egypt-co-336,port said,Egyptian Company 336,alexandria governorate,11-50,company336.eg
