UserID,Age,City,Occupation,PrimaryInterests,BudgetRange,PreferredSupplierType,JoinedDate,IsActive
user_203,36-45,Damanhur,Engineer,"Energy & Utilities,Financial Services,Construction & Real Estate,Agriculture & Food",10K-50K EGP,Any Size,2025-06-16,True
user_204,36-45,Damanhur,Marketing,"Education,Financial Services,Energy & Utilities",500K+ EGP,Large Corporations,2025-06-16,True
user_205,46-55,Giza,Entrepreneur,"Manufacturing,Retail & Commerce",<10K EGP,Small Businesses,2025-06-16,True
user_206,18-25,Aswan,Teacher,"Healthcare & Pharmaceuticals,Retail & Commerce",50K-100K EGP,Medium Enterprises,2025-06-16,True
user_207,56+,Cairo,Teacher,"Textiles & Garments,Construction & Real Estate,Agriculture & Food,Financial Services",10K-50K EGP,Small Businesses,2025-06-16,True
user_208,36-45,Ismailia,Teacher,"Construction & Real Estate,Textiles & Garments,Tourism & Hospitality",500K+ EGP,Any Size,2025-06-16,False
user_209,36-45,Luxor,Student,"Technology,Transportation & Logistics",<10K EGP,Large Corporations,2025-06-16,True
user_210,46-55,Alexandria,Sales,"Technology,Retail & Commerce",500K+ EGP,Medium Enterprises,2025-06-16,True
user_211,46-55,Zagazig,Other,"Healthcare & Pharmaceuticals,Tourism & Hospitality,Technology",50K-100K EGP,Small Businesses,2025-06-16,True
user_212,46-55,Zagazig,Sales,"Textiles & Garments,Healthcare & Pharmaceuticals,Education,Manufacturing",<10K EGP,Any Size,2025-06-16,True
user_213,36-45,Tanta,Student,"Textiles & Garments,Education,Manufacturing",50K-100K EGP,Small Businesses,2025-06-16,True
user_214,36-45,Giza,Other,"Energy & Utilities,Healthcare & Pharmaceuticals,Textiles & Garments",500K+ EGP,Small Businesses,2025-06-16,True
user_215,46-55,Suez,Entrepreneur,"Healthcare & Pharmaceuticals,Education,Construction & Real Estate,Transportation & Logistics",50K-100K EGP,Large Corporations,2025-06-16,False
user_216,56+,Aswan,Engineer,"Financial Services,Tourism & Hospitality,Retail & Commerce,Manufacturing",<10K EGP,Medium Enterprises,2025-06-16,False
user_217,18-25,Port Said,Entrepreneur,"Agriculture & Food,Textiles & Garments,Healthcare & Pharmaceuticals",100K-500K EGP,Any Size,2025-06-16,False
user_218,56+,Aswan,Manager,"Education,Transportation & Logistics,Construction & Real Estate,Healthcare & Pharmaceuticals",<10K EGP,Small Businesses,2025-06-16,True
user_219,26-35,Suez,Sales,"Healthcare & Pharmaceuticals,Education",500K+ EGP,Large Corporations,2025-06-16,True
user_220,56+,Ismailia,Sales,"Energy & Utilities,Agriculture & Food,Technology",500K+ EGP,Medium Enterprises,2025-06-16,True
user_221,36-45,Suez,Doctor,"Education,Technology,Transportation & Logistics,Agriculture & Food",<10K EGP,Any Size,2025-06-16,True
user_222,26-35,Port Said,Sales,"Manufacturing,Agriculture & Food",500K+ EGP,Small Businesses,2025-06-16,True
user_223,56+,Tanta,Marketing,"Retail & Commerce,Financial Services,Energy & Utilities,Tourism & Hospitality",100K-500K EGP,Medium Enterprises,2025-06-16,True
user_224,56+,Ismailia,Entrepreneur,"Energy & Utilities,Transportation & Logistics",<10K EGP,Large Corporations,2025-06-16,True
user_225,36-45,Giza,Teacher,"Manufacturing,Education,Energy & Utilities,Healthcare & Pharmaceuticals",<10K EGP,Large Corporations,2025-06-16,False
user_226,18-25,Port Said,Marketing,"Agriculture & Food,Technology",<10K EGP,Any Size,2025-06-16,True
user_227,46-55,Zagazig,Doctor,"Technology,Healthcare & Pharmaceuticals",500K+ EGP,Any Size,2025-06-16,True
user_228,36-45,Damanhur,Doctor,"Energy & Utilities,Transportation & Logistics",10K-50K EGP,Large Corporations,2025-06-16,False
user_229,26-35,Tanta,Other,"Retail & Commerce,Transportation & Logistics,Healthcare & Pharmaceuticals,Manufacturing",100K-500K EGP,Medium Enterprises,2025-06-16,True
user_230,26-35,Luxor,Teacher,"Transportation & Logistics,Manufacturing,Textiles & Garments",10K-50K EGP,Large Corporations,2025-06-16,True
user_231,26-35,Giza,Entrepreneur,"Healthcare & Pharmaceuticals,Tourism & Hospitality,Education",50K-100K EGP,Small Businesses,2025-06-16,True
user_232,26-35,Zagazig,Engineer,"Technology,Construction & Real Estate",50K-100K EGP,Medium Enterprises,2025-06-16,True
user_233,26-35,Giza,Other,"Transportation & Logistics,Financial Services,Manufacturing",50K-100K EGP,Any Size,2025-06-16,True
user_234,56+,Luxor,Other,"Agriculture & Food,Retail & Commerce",10K-50K EGP,Large Corporations,2025-06-16,False
user_235,56+,Suez,Entrepreneur,"Tourism & Hospitality,Manufacturing",10K-50K EGP,Medium Enterprises,2025-06-16,True
user_236,46-55,Alexandria,Manager,"Education,Agriculture & Food,Transportation & Logistics,Healthcare & Pharmaceuticals",100K-500K EGP,Small Businesses,2025-06-16,False
user_237,26-35,Tanta,Business Owner,"Retail & Commerce,Education,Financial Services",10K-50K EGP,Any Size,2025-06-16,True
user_238,36-45,Zagazig,Engineer,"Construction & Real Estate,Agriculture & Food,Textiles & Garments,Manufacturing",10K-50K EGP,Small Businesses,2025-06-16,True
user_239,26-35,Giza,Engineer,"Healthcare & Pharmaceuticals,Financial Services,Tourism & Hospitality,Retail & Commerce",50K-100K EGP,Medium Enterprises,2025-06-16,True
user_240,46-55,Cairo,Other,"Retail & Commerce,Education,Construction & Real Estate,Tourism & Hospitality",<10K EGP,Medium Enterprises,2025-06-16,True
user_241,46-55,Port Said,Student,"Energy & Utilities,Manufacturing,Technology",10K-50K EGP,Medium Enterprises,2025-06-16,True
user_242,18-25,Aswan,Business Owner,"Healthcare & Pharmaceuticals,Tourism & Hospitality",<10K EGP,Small Businesses,2025-06-16,True
user_243,18-25,Mansoura,Business Owner,"Agriculture & Food,Financial Services",500K+ EGP,Small Businesses,2025-06-16,True
user_244,36-45,Alexandria,Manager,"Agriculture & Food,Education",500K+ EGP,Large Corporations,2025-06-16,True
user_245,26-35,Luxor,Business Owner,"Technology,Financial Services,Retail & Commerce",500K+ EGP,Any Size,2025-06-16,True
user_246,26-35,Luxor,Other,"Textiles & Garments,Manufacturing",100K-500K EGP,Any Size,2025-06-16,True
user_247,36-45,Cairo,Student,"Technology,Manufacturing,Agriculture & Food,Financial Services",50K-100K EGP,Large Corporations,2025-06-16,True
user_248,26-35,Damanhur,Business Owner,"Technology,Transportation & Logistics,Financial Services,Energy & Utilities",100K-500K EGP,Medium Enterprises,2025-06-16,True
user_249,56+,Zagazig,Marketing,"Healthcare & Pharmaceuticals,Construction & Real Estate,Agriculture & Food",10K-50K EGP,Medium Enterprises,2025-06-16,True
user_250,56+,Aswan,Manager,"Education,Financial Services,Manufacturing,Textiles & Garments",100K-500K EGP,Small Businesses,2025-06-16,False
user_251,46-55,Cairo,Manager,"Agriculture & Food,Energy & Utilities,Tourism & Hospitality",50K-100K EGP,Large Corporations,2025-06-16,False
user_252,26-35,Tanta,Teacher,"Textiles & Garments,Agriculture & Food,Energy & Utilities",100K-500K EGP,Medium Enterprises,2025-06-16,True
user_253,46-55,Port Said,Entrepreneur,"Education,Energy & Utilities,Construction & Real Estate",500K+ EGP,Small Businesses,2025-06-16,True
user_254,26-35,Luxor,Engineer,"Technology,Tourism & Hospitality",500K+ EGP,Large Corporations,2025-06-16,False
user_255,56+,Aswan,Entrepreneur,"Healthcare & Pharmaceuticals,Retail & Commerce,Textiles & Garments",<10K EGP,Small Businesses,2025-06-16,True
user_256,56+,Zagazig,Sales,"Construction & Real Estate,Textiles & Garments",500K+ EGP,Large Corporations,2025-06-16,True
user_257,18-25,Port Said,Student,"Agriculture & Food,Retail & Commerce,Education,Construction & Real Estate",50K-100K EGP,Small Businesses,2025-06-16,True
user_258,36-45,Cairo,Other,"Technology,Financial Services",500K+ EGP,Any Size,2025-06-16,False
user_259,18-25,Zagazig,Sales,"Transportation & Logistics,Agriculture & Food,Retail & Commerce,Financial Services",<10K EGP,Any Size,2025-06-16,True
user_260,56+,Tanta,Teacher,"Financial Services,Technology,Manufacturing",<10K EGP,Medium Enterprises,2025-06-16,True
user_261,18-25,Cairo,Teacher,"Education,Manufacturing,Tourism & Hospitality,Agriculture & Food",10K-50K EGP,Medium Enterprises,2025-06-16,True
user_262,26-35,Damanhur,Business Owner,"Retail & Commerce,Construction & Real Estate,Transportation & Logistics,Energy & Utilities",100K-500K EGP,Any Size,2025-06-16,False
user_263,36-45,Cairo,Student,"Technology,Financial Services,Agriculture & Food,Healthcare & Pharmaceuticals",50K-100K EGP,Medium Enterprises,2025-06-16,False
user_264,18-25,Tanta,Sales,"Textiles & Garments,Education,Agriculture & Food,Transportation & Logistics",100K-500K EGP,Any Size,2025-06-16,False
user_265,46-55,Damanhur,Marketing,"Construction & Real Estate,Education,Manufacturing,Agriculture & Food",50K-100K EGP,Any Size,2025-06-16,True
user_266,26-35,Mansoura,Sales,"Energy & Utilities,Technology",500K+ EGP,Any Size,2025-06-16,True
user_267,56+,Alexandria,Other,"Healthcare & Pharmaceuticals,Transportation & Logistics",50K-100K EGP,Medium Enterprises,2025-06-16,True
user_268,26-35,Alexandria,Student,"Agriculture & Food,Financial Services",500K+ EGP,Large Corporations,2025-06-16,True
user_269,56+,Zagazig,Entrepreneur,"Tourism & Hospitality,Retail & Commerce,Energy & Utilities",50K-100K EGP,Any Size,2025-06-16,True
user_270,56+,Port Said,Marketing,"Transportation & Logistics,Education",50K-100K EGP,Large Corporations,2025-06-16,True
user_271,36-45,Tanta,Sales,"Energy & Utilities,Healthcare & Pharmaceuticals,Tourism & Hospitality,Retail & Commerce",<10K EGP,Small Businesses,2025-06-16,True
user_272,56+,Alexandria,Entrepreneur,"Energy & Utilities,Construction & Real Estate,Healthcare & Pharmaceuticals,Manufacturing",100K-500K EGP,Medium Enterprises,2025-06-16,True
user_273,46-55,Giza,Manager,"Tourism & Hospitality,Education",10K-50K EGP,Large Corporations,2025-06-16,True
user_274,36-45,Port Said,Other,"Healthcare & Pharmaceuticals,Manufacturing,Tourism & Hospitality",10K-50K EGP,Medium Enterprises,2025-06-16,True
user_275,46-55,Giza,Doctor,"Transportation & Logistics,Education",10K-50K EGP,Small Businesses,2025-06-16,True
user_276,18-25,Cairo,Sales,"Energy & Utilities,Healthcare & Pharmaceuticals,Textiles & Garments",500K+ EGP,Medium Enterprises,2025-06-16,False
user_277,46-55,Cairo,Business Owner,"Financial Services,Transportation & Logistics",10K-50K EGP,Large Corporations,2025-06-16,True
user_278,18-25,Luxor,Marketing,"Construction & Real Estate,Financial Services,Technology",100K-500K EGP,Any Size,2025-06-16,True
user_279,18-25,Ismailia,Other,"Transportation & Logistics,Agriculture & Food",50K-100K EGP,Small Businesses,2025-06-16,True
user_280,56+,Giza,Doctor,"Technology,Education,Tourism & Hospitality,Healthcare & Pharmaceuticals",500K+ EGP,Large Corporations,2025-06-16,True
user_281,18-25,Ismailia,Doctor,"Transportation & Logistics,Agriculture & Food",50K-100K EGP,Any Size,2025-06-16,True
user_282,26-35,Damanhur,Marketing,"Energy & Utilities,Agriculture & Food,Financial Services",500K+ EGP,Medium Enterprises,2025-06-16,True
user_283,18-25,Ismailia,Other,"Construction & Real Estate,Tourism & Hospitality,Retail & Commerce,Transportation & Logistics",50K-100K EGP,Any Size,2025-06-16,True
user_284,26-35,Tanta,Other,"Transportation & Logistics,Energy & Utilities",10K-50K EGP,Medium Enterprises,2025-06-16,True
user_285,36-45,Tanta,Engineer,"Education,Energy & Utilities,Retail & Commerce",<10K EGP,Large Corporations,2025-06-16,False
user_286,18-25,Port Said,Doctor,"Financial Services,Agriculture & Food,Education,Technology",<10K EGP,Medium Enterprises,2025-06-16,False
user_287,36-45,Ismailia,Business Owner,"Agriculture & Food,Construction & Real Estate,Textiles & Garments",10K-50K EGP,Any Size,2025-06-16,False
user_288,36-45,Suez,Business Owner,"Manufacturing,Energy & Utilities",100K-500K EGP,Medium Enterprises,2025-06-16,True
user_289,36-45,Aswan,Student,"Energy & Utilities,Manufacturing",10K-50K EGP,Medium Enterprises,2025-06-16,True
user_290,46-55,Tanta,Business Owner,"Technology,Textiles & Garments",10K-50K EGP,Any Size,2025-06-16,False
user_291,56+,Tanta,Student,"Agriculture & Food,Technology",<10K EGP,Any Size,2025-06-16,True
user_292,18-25,Damanhur,Student,"Tourism & Hospitality,Textiles & Garments",500K+ EGP,Medium Enterprises,2025-06-16,True
user_293,26-35,Cairo,Engineer,"Agriculture & Food,Construction & Real Estate,Retail & Commerce",100K-500K EGP,Large Corporations,2025-06-16,True
user_294,36-45,Suez,Other,"Construction & Real Estate,Agriculture & Food,Transportation & Logistics",500K+ EGP,Large Corporations,2025-06-16,True
user_295,36-45,Tanta,Other,"Textiles & Garments,Energy & Utilities",<10K EGP,Medium Enterprises,2025-06-16,True
user_296,18-25,Luxor,Engineer,"Healthcare & Pharmaceuticals,Technology",<10K EGP,Medium Enterprises,2025-06-16,True
user_297,46-55,Zagazig,Teacher,"Tourism & Hospitality,Technology",500K+ EGP,Small Businesses,2025-06-16,True
user_298,26-35,Ismailia,Student,"Financial Services,Education",<10K EGP,Small Businesses,2025-06-16,True
user_299,46-55,Zagazig,Doctor,"Transportation & Logistics,Agriculture & Food,Manufacturing",50K-100K EGP,Medium Enterprises,2025-06-16,True
user_300,46-55,Mansoura,Other,"Agriculture & Food,Technology,Financial Services,Textiles & Garments",<10K EGP,Small Businesses,2025-06-16,True
user_301,26-35,Tanta,Marketing,"Energy & Utilities,Healthcare & Pharmaceuticals,Education",10K-50K EGP,Any Size,2025-06-16,True
user_302,36-45,Port Said,Other,"Tourism & Hospitality,Construction & Real Estate,Energy & Utilities,Retail & Commerce",500K+ EGP,Large Corporations,2025-06-16,True
user_303,36-45,Suez,Engineer,"Textiles & Garments,Healthcare & Pharmaceuticals",<10K EGP,Medium Enterprises,2025-06-16,False
user_304,36-45,Damanhur,Engineer,"Retail & Commerce,Education,Construction & Real Estate",100K-500K EGP,Medium Enterprises,2025-06-16,True
user_305,18-25,Luxor,Doctor,"Retail & Commerce,Construction & Real Estate,Textiles & Garments",500K+ EGP,Any Size,2025-06-16,True
user_306,36-45,Alexandria,Entrepreneur,"Energy & Utilities,Technology",500K+ EGP,Large Corporations,2025-06-16,True
user_307,46-55,Suez,Other,"Transportation & Logistics,Energy & Utilities",<10K EGP,Small Businesses,2025-06-16,True
user_308,56+,Ismailia,Marketing,"Healthcare & Pharmaceuticals,Construction & Real Estate,Energy & Utilities",50K-100K EGP,Small Businesses,2025-06-16,True
user_309,46-55,Tanta,Teacher,"Retail & Commerce,Textiles & Garments,Transportation & Logistics,Energy & Utilities",100K-500K EGP,Any Size,2025-06-16,False
user_310,26-35,Giza,Manager,"Agriculture & Food,Energy & Utilities",10K-50K EGP,Small Businesses,2025-06-16,True
user_311,36-45,Cairo,Sales,"Technology,Financial Services,Education,Textiles & Garments",10K-50K EGP,Medium Enterprises,2025-06-16,True
user_312,46-55,Zagazig,Sales,"Agriculture & Food,Technology,Manufacturing",500K+ EGP,Medium Enterprises,2025-06-16,True
user_313,36-45,Suez,Manager,"Technology,Transportation & Logistics",50K-100K EGP,Any Size,2025-06-16,True
user_314,36-45,Tanta,Student,"Agriculture & Food,Energy & Utilities",50K-100K EGP,Small Businesses,2025-06-16,True
user_315,18-25,Mansoura,Entrepreneur,"Financial Services,Retail & Commerce,Transportation & Logistics",50K-100K EGP,Small Businesses,2025-06-16,False
user_316,36-45,Giza,Other,"Healthcare & Pharmaceuticals,Energy & Utilities",100K-500K EGP,Medium Enterprises,2025-06-16,True
user_317,56+,Mansoura,Teacher,"Technology,Healthcare & Pharmaceuticals",500K+ EGP,Small Businesses,2025-06-16,True
user_318,26-35,Luxor,Entrepreneur,"Energy & Utilities,Construction & Real Estate,Retail & Commerce",500K+ EGP,Medium Enterprises,2025-06-16,True
user_319,26-35,Luxor,Doctor,"Construction & Real Estate,Transportation & Logistics,Manufacturing,Tourism & Hospitality",<10K EGP,Medium Enterprises,2025-06-16,True
user_320,46-55,Port Said,Engineer,"Agriculture & Food,Retail & Commerce,Healthcare & Pharmaceuticals",500K+ EGP,Small Businesses,2025-06-16,True
user_321,18-25,Mansoura,Marketing,"Technology,Retail & Commerce,Manufacturing",50K-100K EGP,Large Corporations,2025-06-16,True
user_322,36-45,Aswan,Other,"Tourism & Hospitality,Construction & Real Estate,Manufacturing",<10K EGP,Any Size,2025-06-16,True
user_323,36-45,Cairo,Engineer,"Tourism & Hospitality,Construction & Real Estate,Retail & Commerce",<10K EGP,Large Corporations,2025-06-16,False
user_324,26-35,Zagazig,Teacher,"Transportation & Logistics,Education",100K-500K EGP,Any Size,2025-06-16,False
user_325,46-55,Zagazig,Teacher,"Construction & Real Estate,Agriculture & Food,Technology",500K+ EGP,Any Size,2025-06-16,False
user_326,36-45,Zagazig,Marketing,"Manufacturing,Education",500K+ EGP,Medium Enterprises,2025-06-16,False
user_327,56+,Luxor,Other,"Healthcare & Pharmaceuticals,Agriculture & Food,Construction & Real Estate",500K+ EGP,Any Size,2025-06-16,True
user_328,26-35,Ismailia,Student,"Healthcare & Pharmaceuticals,Retail & Commerce,Construction & Real Estate,Education",<10K EGP,Any Size,2025-06-16,True
user_329,36-45,Suez,Entrepreneur,"Technology,Textiles & Garments,Transportation & Logistics",50K-100K EGP,Medium Enterprises,2025-06-16,True
user_330,26-35,Alexandria,Sales,"Textiles & Garments,Agriculture & Food,Transportation & Logistics,Energy & Utilities",500K+ EGP,Small Businesses,2025-06-16,True
user_331,46-55,Alexandria,Manager,"Healthcare & Pharmaceuticals,Tourism & Hospitality,Technology,Energy & Utilities",100K-500K EGP,Medium Enterprises,2025-06-16,False
user_332,36-45,Zagazig,Other,"Transportation & Logistics,Financial Services,Construction & Real Estate",500K+ EGP,Small Businesses,2025-06-16,True
user_333,36-45,Zagazig,Sales,"Financial Services,Transportation & Logistics,Retail & Commerce,Energy & Utilities",100K-500K EGP,Medium Enterprises,2025-06-16,True
user_334,18-25,Zagazig,Entrepreneur,"Construction & Real Estate,Retail & Commerce,Manufacturing",500K+ EGP,Any Size,2025-06-16,True
user_335,56+,Zagazig,Manager,"Agriculture & Food,Technology",<10K EGP,Any Size,2025-06-16,True
